Filename: COCu_rep_fix_2_LJ_100_iter_1
Dataset size: 300
Target scaling: [8.841315589518457, 1.1279939821324763]
Symmetry function parameters:
     G2_etas: [0.05       0.09653489 0.18637969 0.35984284 0.69474775 1.3413479
 2.58973734 5.        ]
     G2_rs_s: [0, 0, 0, 0, 0, 0, 0, 0]
     G4_etas: [0.005, 0.01]
     G4_zetas: [1.0, 4.0, 6.0]
     G4_gammas: [1.0, -1]
     cutoff: 5.876798323827276
Device: cpu
Model: FullNN(
  (elementwise_models): ModuleDict(
    (Cu): MLP(
      (model_net): Sequential(
        (0): Linear(in_features=96, out_features=30, bias=True)
        (1): Tanh()
        (2): Linear(in_features=30, out_features=30, bias=True)
        (3): Tanh()
        (4): Linear(in_features=30, out_features=30, bias=True)
        (5): Tanh()
        (6): Linear(in_features=30, out_features=1, bias=True)
      )
    )
    (O): MLP(
      (model_net): Sequential(
        (0): Linear(in_features=96, out_features=30, bias=True)
        (1): Tanh()
        (2): Linear(in_features=30, out_features=30, bias=True)
        (3): Tanh()
        (4): Linear(in_features=30, out_features=30, bias=True)
        (5): Tanh()
        (6): Linear(in_features=30, out_features=1, bias=True)
      )
    )
    (C): MLP(
      (model_net): Sequential(
        (0): Linear(in_features=96, out_features=30, bias=True)
        (1): Tanh()
        (2): Linear(in_features=30, out_features=30, bias=True)
        (3): Tanh()
        (4): Linear(in_features=30, out_features=30, bias=True)
        (5): Tanh()
        (6): Linear(in_features=30, out_features=1, bias=True)
      )
    )
  )
)
Architecture:
   Input Layer - 96
   # of Hidden Layers - 3
   Nodes/Layer - 30
Loss Function: <class 'amptorch.model.CustomLoss'>
Force coefficient: 0.04
Optimizer: <class 'torch.optim.lbfgs.LBFGS'>
Learning Rate: 0.1
Batch Size: 300
Epochs: 300
Shuffle: False
Train Split (k-fold if int, fraction if float): 5

Training initiated...
Epoch   EnergyRMSE    ForceRMSE    TrainLoss    ValidLoss     Dur
===== ============ ============ ============ ============ =======
    1      24.2700       0.3569 185436992.0000   17671.1777 26.0497
    2      20.8938      66.2065 185366656.0000   18356.5234 27.0819
    3      18.8838     179.5722 185252416.0000   49393.3398 26.1380
    4      44.3855     274.0191 184949984.0000  149206.0312 26.1167
    5      29.1795     129.8449 183789648.0000   45774.9531 27.0422
    6      19.0303     175.0142 183212176.0000   47620.5312 26.2522
    7      11.6351     166.3491 182810288.0000   37267.6953 27.1409
    8       9.0863     147.1398 182637616.0000   28456.9668 26.1534
    9       9.4715     121.8577 182444048.0000   20510.4355 25.9886
   10      10.7185     152.4719 182338496.0000   31343.8184 27.2033
   11      10.0021     181.2841 182287808.0000   42437.9570 27.0891
   12      11.6860     124.6940 182256672.0000   22755.1836 27.1699
   13       9.4765     142.2939 182196688.0000   26991.2012 26.0567
   14       8.0012     126.3948 182163024.0000   21091.3457 26.1555
   15       9.8199     133.0815 182137472.0000   24145.7129 26.1378
   16       8.0628     107.9551 182112640.0000   15935.4316 27.2433
   17       7.7306      86.3335 182087264.0000   10737.0146 27.0605
   18       7.5241      95.1800 182054368.0000   12569.4365 27.2115
   19       9.6266      80.4814 182006464.0000   10552.8398 27.2546
   20       8.1196      91.2138 181967248.0000   11961.7695 27.2156
   21       9.9005      86.9876 181956192.0000   12020.8184 26.0665
   22      13.4765      85.8370 181945408.0000   14290.0723 26.0703
   23      19.5207      83.9691 181927392.0000   19892.6523 27.0997
   24      17.7288     106.4480 181898784.0000   23026.7383 27.2390
   25      19.4037     100.1206 181830896.0000   23324.0645 27.1602
   26      16.0542      85.1047 181797488.0000   16423.5000 26.1467
   27      17.1574     104.9594 181762528.0000   22051.0332 27.1330
   28      19.0648     234.1247 181705408.0000   76681.2500 26.1722
   29      23.4462     324.1407 181563440.0000  142572.3125 26.1805
   30      22.9285     362.7509 181407728.0000  173677.2500 26.0795
   31      24.4539     383.6607 181356816.0000  194574.3906 26.1352
   32      26.2247     383.6406 181342560.0000  197248.2344 26.1249
   33      24.0738     375.5327 181334752.0000  186616.2188 27.2082
   34      22.6222     411.1070 181310864.0000  218163.7188 38.7208
   35      21.0112     397.0254 181287712.0000  202399.0625 27.5248
   36      23.3220     492.7582 181243936.0000  307690.2500 26.4118
   37      22.1403     505.5724 181226512.0000  321429.9062 26.9371
   38      20.2200     521.5197 181214080.0000  338644.8438 26.5968
   39      19.8276     570.7863 181204160.0000  402750.4688 27.2075
   40      19.2633     528.6631 181198992.0000  346513.8438 26.4599
   41      15.4722     606.6373 181195952.0000  448792.2812 27.3306
   42      17.3661     305.8141 181167920.0000  121274.1953 26.4121
   43      15.1584     334.8098 181120464.0000  141410.5000 26.3259
   44      15.7933     287.9158 181117056.0000  106957.4844 27.2952
   45      15.4818     300.6785 181115200.0000  115679.7031 23.2435
   46      15.4762     299.8694 181114144.0000  115091.2891 35.2688
   47      15.5474     288.9266 181113824.0000  107425.9453 26.2650
   48      15.5510     289.4212 181111184.0000  107772.5703  3.0516
   49      15.5692     291.3006 181111184.0000  109099.2422  6.9823
   50      15.5718     292.0991 181111104.0000  109660.7188  3.9732
   51      15.6014     295.3013 181111072.0000  111945.5312 15.0303
   52      15.6100     296.2491 181110992.0000  112626.3438 12.1552
   53      15.6232     297.2392 181110960.0000  113343.8750  4.0045
   54      15.6330     298.1634 181110928.0000  114013.3828 12.0816
   55      15.6482     299.3545 181110896.0000  114881.6719 16.0967
   56      15.6663     299.3217 181110816.0000  114875.2031 12.0075
   57      15.6162     298.0927 181110704.0000  113947.0703 27.1956
   58      15.6015     297.8167 181110576.0000  113735.9375 11.0390
   59      15.5896     297.6465 181110560.0000  113603.1953  9.9438
   60      15.5896     297.6465 181110528.0000  113603.1953  8.9336
   61      15.5896     297.6465 181110528.0000  113603.1953  8.8745
   62      15.5896     297.6465 181110528.0000  113603.1953  8.9816
   63      15.5896     297.6465 181110528.0000  113603.1953  8.8964
   64      15.5896     297.6465 181110528.0000  113603.1953  8.9892
   65      15.5896     297.6465 181110528.0000  113603.1953  8.9454
   66      15.5896     297.6465 181110528.0000  113603.1953  8.8806
   67      15.5896     297.6465 181110528.0000  113603.1953  8.8957
   68      15.5896     297.6465 181110528.0000  113603.1953  9.0642
   69      15.5896     297.6465 181110528.0000  113603.1953  8.9917
   70      15.5896     297.6465 181110528.0000  113603.1953  8.9301
   71      15.5896     297.6465 181110528.0000  113603.1953  9.0670
   72      15.5896     297.6465 181110528.0000  113603.1953  8.9806
   73      15.5896     297.6465 181110528.0000  113603.1953  8.9328
   74      15.5896     297.6465 181110528.0000  113603.1953  8.8908
   75      15.5896     297.6465 181110528.0000  113603.1953  9.0719
   76      15.5896     297.6465 181110528.0000  113603.1953  8.9368
   77      15.5896     297.6465 181110528.0000  113603.1953  8.9587
   78      15.5896     297.6465 181110528.0000  113603.1953  8.9136
