Filename: COCu_rep_fix_2_LJ_100_iter_3
Dataset size: 500
Target scaling: [8.841315589518457, 1.1279939821324763]
Symmetry function parameters:
     G2_etas: [0.05       0.09653489 0.18637969 0.35984284 0.69474775 1.3413479
 2.58973734 5.        ]
     G2_rs_s: [0, 0, 0, 0, 0, 0, 0, 0]
     G4_etas: [0.005, 0.01]
     G4_zetas: [1.0, 4.0, 6.0]
     G4_gammas: [1.0, -1]
     cutoff: 5.876798323827276
Device: cpu
Model: FullNN(
  (elementwise_models): ModuleDict(
    (Cu): MLP(
      (model_net): Sequential(
        (0): Linear(in_features=96, out_features=30, bias=True)
        (1): Tanh()
        (2): Linear(in_features=30, out_features=30, bias=True)
        (3): Tanh()
        (4): Linear(in_features=30, out_features=30, bias=True)
        (5): Tanh()
        (6): Linear(in_features=30, out_features=1, bias=True)
      )
    )
    (O): MLP(
      (model_net): Sequential(
        (0): Linear(in_features=96, out_features=30, bias=True)
        (1): Tanh()
        (2): Linear(in_features=30, out_features=30, bias=True)
        (3): Tanh()
        (4): Linear(in_features=30, out_features=30, bias=True)
        (5): Tanh()
        (6): Linear(in_features=30, out_features=1, bias=True)
      )
    )
    (C): MLP(
      (model_net): Sequential(
        (0): Linear(in_features=96, out_features=30, bias=True)
        (1): Tanh()
        (2): Linear(in_features=30, out_features=30, bias=True)
        (3): Tanh()
        (4): Linear(in_features=30, out_features=30, bias=True)
        (5): Tanh()
        (6): Linear(in_features=30, out_features=1, bias=True)
      )
    )
  )
)
Architecture:
   Input Layer - 96
   # of Hidden Layers - 3
   Nodes/Layer - 30
Loss Function: <class 'amptorch.model.CustomLoss'>
Force coefficient: 0.04
Optimizer: <class 'torch.optim.lbfgs.LBFGS'>
Learning Rate: 0.1
Batch Size: 500
Epochs: 300
Shuffle: False
Train Split (k-fold if int, fraction if float): 5

Training initiated...
Epoch   EnergyRMSE    ForceRMSE    TrainLoss    ValidLoss     Dur
===== ============ ============ ============ ============ =======
    1      80.0601       0.4772 1272805760.0000  320481.6250 32.9748
    2      86.6957       0.3332 1271532544.0000  375807.5938 32.9806
    3      41.2602       0.3361 1271504640.0000   85120.6250 35.4653
    4      11.3719       0.3340 1270990592.0000    6466.2612 34.0305
    5      11.2806       0.3340 1270794880.0000    6362.7754 17.9006
    6      11.1811       0.3340 1270794880.0000    6251.1284  5.5766
    7      11.0951       0.3340 1270794880.0000    6155.3379  5.1300
    8      11.0085       0.3340 1270794880.0000    6059.5669  3.8579
    9      10.9315       0.3340 1270794880.0000    5975.1045  5.1296
   10      10.7812       0.3340 1270794880.0000    5811.9243 25.4964
   11      10.6077       0.3340 1270794752.0000    5626.3960 26.8284
   12      10.4842       0.3341 1270794624.0000    5496.1772 13.9056
   13       9.8701       0.3342 1270794624.0000    4871.1533 15.4187
   14       9.8568       0.3342 1270794368.0000    4858.0474 13.2380
   15       9.8516       0.3342 1270794368.0000    4852.9287 13.1942
   16       9.8583       0.3342 1270794368.0000    4859.5439 14.5463
   17       9.9123       0.3342 1270794368.0000    4912.8696 26.6909
   18       9.9564       0.3342 1270794240.0000    4956.7026 14.4639
   19      10.0020       0.3342 1270794240.0000    5002.2095 14.5580
   20      10.1026       0.3342 1270794240.0000    5103.3535 26.5589
   21      10.1509       0.3342 1270794112.0000    5152.2852 14.5130
   22      10.1965       0.3342 1270794112.0000    5198.6826 14.6659
   23      10.2425       0.3342 1270794112.0000    5245.6899 14.6739
   24      10.2824       0.3342 1270794112.0000    5286.6235 14.4059
   25      10.3221       0.3342 1270794112.0000    5327.5010 14.6290
   26      10.3593       0.3342 1270794112.0000    5365.9844 14.5831
   27      10.3933       0.3342 1270794112.0000    5401.2290 14.6723
   28      10.4292       0.3342 1270794112.0000    5438.6147 14.5239
   29      10.4641       0.3342 1270794112.0000    5475.0859 14.6057
